mode,graph,graph_nr,layers,nodes,edges,source_nodes,sink_nodes,diameter,density,average_shortest_path_length,eccentricity_mean,eccentricity_var,eccentricity_std,degree_mean,degree_var,degree_std,closeness_mean,closeness_var,closeness_std,nodes_betweenness_mean,nodes_betweenness_var,nodes_betweenness_std,edge_betweenness_mean,edge_betweenness_var,edge_betweenness_std,test_acc,test_loss,time
RNN_TANH,barabasi_albert,0,9,30,81,3,3,4,0.09310344827586207,2.075862068965517,3,0.13793103448275862,0.3713906763541037,0.18620689655172412,0.012103817294682028,0.11001734997118422,0.49008346366742517,0.004688118600242461,0.06846983715653529,0.03842364532019704,0.002889190039917336,0.05375118640474214,0.025627926777352063,7.239840585950816e-05,0.00850872527817817,0.86144,15.649618029594421,2336.470043777954
RNN_TANH,barabasi_albert,1,14,49,180,4,1,4,0.07653061224489796,2.0697278911564627,2.9591836734693877,0.12329931972789117,0.3511400286607768,0.15306122448979592,0.010426631590136053,0.10211087890198602,0.489398358360426,0.003504228553620095,0.05919652484411644,0.022760167896946012,0.0014301904193772677,0.03781785847159074,0.011498488284202569,2.0195114268163107e-05,0.004493897447446159,0.8064,19.46809932589531,4925.676092881011
RNN_TANH,barabasi_albert,2,9,36,99,3,2,3,0.07857142857142857,2.0904761904761906,2.9444444444444446,0.05396825396825397,0.2323106841457232,0.15714285714285714,0.012944606413994168,0.11377436624299064,0.4861129713621708,0.004429065306036228,0.0665512231746061,0.032072829131652665,0.003514420770364912,0.05928255030247022,0.021115921115921116,6.95630367503616e-05,0.008340445836426347,0.92128,9.768801927566528,2450.5796979321167
RNN_TANH,barabasi_albert,3,11,33,90,3,2,4,0.08522727272727272,2.087121212121212,2.9696969696969697,0.1553030303030303,0.39408505465575616,0.17045454545454544,0.010015314275568182,0.1000765420843875,0.48590015006108894,0.0038446409962656163,0.06200516910924134,0.03506842619745845,0.003052400599957963,0.05524853482182096,0.02319023569023569,8.363349075337765e-05,0.009145134813297049,0.85232,14.414742857217789,3084.964817118831
RNN_TANH,barabasi_albert,4,14,49,180,4,3,4,0.07653061224489796,2.0833333333333335,3.020408163265306,0.14540816326530612,0.3813242232868325,0.15306122448979592,0.00934156214569161,0.09665175707503516,0.48629266658296116,0.0034391026615066636,0.05864386294836539,0.02304964539007092,0.0012701042901599032,0.03563852255860087,0.011574074074074073,1.7796880881403394e-05,0.004218634954745835,0.90368,12.14208459854126,4861.149172618054
RNN_TANH,barabasi_albert,5,7,23,42,2,1,4,0.08300395256916997,2.2450592885375493,3.347826086956522,0.32806324110671936,0.5727680517510726,0.1660079051383399,0.013637996929409075,0.11678183475784697,0.45724219960355006,0.006485107837747673,0.08053016725269899,0.05928853754940712,0.010430396981277755,0.10212931499465643,0.05345379258422736,0.000427989223184645,0.020687900405421643,0.78288,25.510652869939804,1270.7955970768817
RNN_TANH,barabasi_albert,6,6,25,46,2,2,4,0.07666666666666666,2.26,3.28,0.29333333333333333,0.5416025603090641,0.15333333333333332,0.012835648148148145,0.11329451949740615,0.45313137427151423,0.005948671290393474,0.07712762987667568,0.054782608695652164,0.013606089312785391,0.1166451426883494,0.0491304347826087,0.0006823648789288485,0.0261221147484052,0.51904,33.95480328798294,1170.3735021341126
RNN_TANH,barabasi_albert,7,11,37,102,3,1,3,0.07657657657657657,2.145645645645646,2.972972972972973,0.027027027027027025,0.1643989873053573,0.15315315315315314,0.009457374040707373,0.09724903105279442,0.4731558173052886,0.00388557103568147,0.06233434876279265,0.03273273273273273,0.002484715215522153,0.049846917813663794,0.021035741623976915,4.9052949031044916e-05,0.007003781052477649,0.85824,15.088284477591515,3084.771805315977
RNN_TANH,barabasi_albert,8,6,23,42,2,1,4,0.08300395256916997,2.2213438735177866,3.1739130434782608,0.33201581027667987,0.5762081310400607,0.16600790513833993,0.011947538627380525,0.10930479690928722,0.45899311137161025,0.004837690227085173,0.06955350621704971,0.058159232072275545,0.008031178955198939,0.0896168452647098,0.05288913984566158,0.0003798963084985744,0.019490928877264276,0.77888,19.70156341791153,1022.2277696579695
RNN_TANH,barabasi_albert,9,6,27,50,2,3,4,0.07122507122507123,2.324786324786325,3.3703703703703702,0.3190883190883191,0.5648790304908823,0.14245014245014245,0.010902914749068598,0.10441702327239845,0.44013411631752924,0.005129871587900875,0.07162312188044358,0.05299145299145299,0.00761249804877193,0.08724963065120636,0.046495726495726496,0.0002284160039732762,0.015113437860833523,0.77504,22.994324058294296,1017.5203518827911
