RNN-TANH:80.976,85.392,90.72,92.72,93.36,93.392,93.392,93.008,94.032,94.368,94.368,94.4,80.416,84.224,83.696,89.488,89.6,93.312,94.176,94.256,93.152,94.304,94.336,94.384,78.048,91.12,92.896,93.152,92.528,92.48,92.64,86.64,93.856,92.768,92.816,93.936,85.664,90.4,93.12,94.32,94.336,92.464,94.384,94.352,94.368,94.4,94.4,94.4,49.728,78.176,86.528,76.56,84.48,93.376,94.384,94.048,94.384,94.384,94.4,94.4,72.752,92.336,92.272,94.288,93.952,94.304,94.4,94.4,92.992,93.136,93.168,94.144,83.68,76.256,93.824,93.84,93.936,94.384,94.304,93.696,94.352,94.384,94.4,94.4,77.904,92.496,92.048,92.832,83.152,93.584,94.384,94.368,94.384,94.4,94.384,94.4,85.488,93.072,78.064,78.288,79.008,93.872,94.384,94.384,94.384,94.384,94.384,94.384,86.048,85.632,86.048,60.96,85.744,89.856,89.616,50.896,89.872,94.288,94.4,94.4,91.136,92.496,92.528,92.848,92.88,88.064,89.232,92.688,80.608,81.68,94.384,94.4,76.64,88.496,78.672,86.064,93.2,92.224,93.952,94.176,94.384,93.232,94.4,94.4
Pruned RNN-TANH:78.144,92.832,92.928,91.12,92.816,92.768,92.928,92.88,94.384,94.384,94.4,94.096,91.952,85.888,92.288,92.272,92.336,94.208,94.096,94.352,94.32,94.096,94.256,94.304,88.256,93.632,91.936,81.152,81.152,81.152,81.168,83.52,91.984,92.912,94.176,92.768,86.048,92.384,94.064,94.064,93.584,94.08,94.304,94.368,94.368,94.4,94.4,94.4,78.064,78.064,92.8,81.664,94.384,94.4,94.416,94.432,94.4,94.4,94.4,94.4,85.824,86.016,92.72,92.416,92.48,92.448,89.76,90.048,90.24,86.064,91.056,93.056,84.992,92.064,89.632,92.32,92.32,93.136,92.384,77.968,92.08,92.08,92.096,92.208,86.064,68.992,85.408,86.688,86.72,92.704,91.76,94.336,94.352,94.384,94.4,94.4,71.632,92.608,93.216,93.12,93.472,94.048,94.384,94.4,94.368,94.368,94.4,94.4,80.32,85.68,62.272,85.296,91.984,92.32,92.352,82.72,90.752,92.08,92.336,93.136,69.616,86.064,83.696,88.512,85.184,93.984,85.744,89.824,94.288,94.384,94.384,94.368,85.936,85.904,65.808,86.688,94.176,94.4,94.4,94.4,94.4,94.4,94.4,94.4
RNN-RELU:94.16,91.536,94.288,96.864,94.256,94.128,94.272,94.208,94.256,94.256,94.256,94.256,87.776,89.616,99.76,93.456,94.256,94.256,94.256,94.304,94.304,94.304,94.304,94.304,86.976,84.272,94.128,94.24,94.16,94.24,94.24,94.304,93.76,93.824,94.24,94.288,94.176,92.416,94.032,94.224,94.304,83.872,93.936,93.28,94.16,96.56,97.6,100.0,94.272,94.144,94.288,99.296,99.168,99.792,100.0,99.856,100.0,97.712,99.968,100.0,94.24,93.184,98.88,93.904,95.632,99.904,97.904,99.952,100.0,100.0,96.96,100.0,92.896,94.256,93.712,94.128,94.256,94.192,92.176,94.192,96.016,99.936,99.952,99.968,92.448,94.304,94.096,94.304,94.288,92.784,99.92,94.272,94.176,99.792,99.92,94.784,92.848,44.736,92.608,94.176,94.176,99.872,99.888,97.504,100.0,98.208,100.0,100.0,89.12,97.168,90.704,99.888,99.744,99.776,99.872,91.648,99.504,99.776,99.408,99.952,94.24,93.968,94.08,94.224,94.208,97.712,97.776,98.928,100.0,99.6,100.0,100.0,93.008,94.288,94.144,93.904,99.984,99.712,92.0,94.256,94.304,99.792,99.984,99.968
Pruned RNN-RELU:94.192,94.176,92.624,94.288,94.288,94.288,94.832,99.904,99.984,100.0,99.632,99.984,94.16,99.632,99.12,99.792,99.904,99.888,93.872,93.792,94.288,91.856,94.224,99.456,88.336,94.032,94.288,94.224,94.224,95.264,94.256,94.256,94.256,94.288,94.256,94.256,94.048,92.192,95.056,93.568,94.256,94.208,94.288,94.288,94.288,90.448,93.088,98.784,93.984,94.272,94.256,94.128,94.304,94.304,94.304,94.304,94.304,94.304,94.304,94.256,92.64,93.168,91.808,99.968,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.536,94.0,94.224,94.288,94.336,92.88,93.872,94.224,94.128,100.0,99.968,99.984,94.064,94.208,94.272,94.24,94.0,99.52,99.792,98.96,99.952,98.72,99.904,99.952,94.048,94.256,93.472,87.728,91.856,92.88,87.088,91.92,94.144,95.216,49.232,91.584,93.024,97.376,99.216,99.952,100.0,93.408,94.272,94.16,94.304,94.256,94.256,92.144,94.256,94.16,88.592,93.728,96.176,99.904,92.88,92.816,93.2,93.68,95.568,99.984,59.68,69.296,94.304,93.04,99.904,99.856,99.92,100.0,99.904,100.0,100.0,100.0
LSTM:99.936,100.0,100.0,100.0,100.0,99.936,99.984,100.0,100.0,100.0,99.984,100.0,99.984,99.952,99.968,100.0,99.984,100.0,99.968,100.0,99.968,99.984,100.0,100.0,99.84,100.0,100.0,100.0,99.984,100.0,100.0,99.984,100.0,99.904,99.984,100.0,99.888,99.952,99.968,100.0,100.0,99.712,100.0,99.984,100.0,100.0,100.0,100.0,99.92,99.968,99.968,100.0,99.936,100.0,100.0,100.0,99.92,100.0,100.0,100.0,99.92,100.0,100.0,100.0,100.0,100.0,99.984,100.0,100.0,100.0,100.0,100.0,99.968,99.968,100.0,100.0,100.0,100.0,99.984,100.0,100.0,100.0,100.0,100.0,99.664,99.92,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.664,99.984,99.968,97.344,100.0,100.0,100.0,100.0,100.0,99.984,99.984,100.0,99.904,99.68,100.0,100.0,99.952,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.952,99.984,100.0,100.0,99.904,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.936,99.936,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Pruned LSTM:99.904,99.952,99.984,99.968,99.984,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.936,100.0,100.0,100.0,100.0,100.0,100.0,99.984,99.984,100.0,100.0,100.0,99.92,99.984,99.984,99.968,99.984,99.984,93.408,99.984,100.0,100.0,99.984,99.92,99.968,99.984,100.0,93.872,99.984,99.984,100.0,99.952,99.984,100.0,100.0,100.0,99.792,99.968,99.952,99.936,99.936,99.984,99.984,100.0,100.0,100.0,100.0,100.0,98.176,99.968,99.952,99.984,100.0,100.0,100.0,99.904,99.968,99.968,100.0,99.984,99.92,99.968,99.968,99.936,99.936,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.92,99.936,100.0,99.984,100.0,100.0,100.0,100.0,100.0,99.984,100.0,100.0,99.936,99.84,99.984,99.984,100.0,100.0,100.0,100.0,99.936,100.0,100.0,100.0,99.904,99.984,99.984,100.0,99.968,99.984,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.968,99.984,100.0,100.0,100.0,99.936,100.0,100.0,100.0,100.0,100.0,99.84,99.968,100.0,99.984,100.0,100.0,99.952,100.0,99.952,100.0,100.0,100.0
GRU:99.936,99.92,99.968,99.968,99.968,99.984,100.0,100.0,96.624,100.0,100.0,100.0,99.936,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.984,100.0,100.0,99.936,99.968,99.984,100.0,99.984,100.0,100.0,100.0,99.984,100.0,100.0,99.984,99.936,99.936,99.984,99.888,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.936,99.904,100.0,100.0,100.0,100.0,99.936,100.0,100.0,100.0,100.0,100.0,99.936,99.904,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.84,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.936,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.936,99.936,99.984,100.0,100.0,100.0,100.0,100.0,99.936,100.0,100.0,100.0,98.96,99.872,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.936,99.968,99.984,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.936,99.936,99.68,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Pruned GRU:99.712,99.984,100.0,99.984,99.984,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.936,99.984,100.0,100.0,100.0,99.888,100.0,100.0,100.0,100.0,100.0,100.0,99.904,99.936,99.984,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.872,100.0,100.0,100.0,100.0,100.0,100.0,99.984,100.0,100.0,100.0,100.0,99.856,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.904,100.0,99.92,99.936,99.936,100.0,100.0,100.0,100.0,100.0,100.0,99.984,100.0,99.984,99.936,99.952,100.0,100.0,99.856,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.936,99.904,99.984,100.0,100.0,100.0,100.0,100.0,100.0,99.92,100.0,100.0,99.936,99.936,99.952,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.936,99.984,99.968,100.0,99.984,100.0,99.984,100.0,100.0,100.0,100.0,100.0,99.936,99.92,99.984,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.936,99.936,100.0,100.0,100.0,100.0,100.0,100.0,99.824,100.0,100.0,100.0
