mode,prune,epoch,train_loss,train_acc,test_loss,test_acc,time
lstm_prune_h2h,50,2,4.506806854034949,0.9994133333333334,0.013882067796657793,1.0,44.704023766998944
lstm_prune_h2h,50,3,0.3250676336392644,0.9999466666666667,0.006511770188808441,1.0,44.08758221700009
lstm_prune_h2h,50,4,0.012499750653660158,1.0,0.0028361529111862183,1.0,44.30556108500059
lstm_prune_h2h,50,5,0.006158330043035676,1.0,0.0015789449216754292,1.0,44.91926563400011
lstm_prune_h2h,50,6,0.003674263258744759,1.0,0.001020018756207719,1.0,44.69351956399987
lstm_prune_h2h,50,7,0.0023813078801140364,1.0,0.0006662368773504568,1.0,44.57503400099995
lstm_prune_h2h,50,8,0.0016705125569842494,1.0,0.0004777416586421168,1.0,44.75837608599977
lstm_prune_h2h,50,9,0.0012355446815490723,1.0,0.0003564804792404175,1.0,44.79098100099873
lstm_prune_h2h,50,10,0.0008711646000847395,1.0,0.0002580583095550537,1.0,44.162680392000766
lstm_prune_h2h,60,0,0.0,0.0,0.00041844695806503296,1.0,4.119324661000064
lstm_prune_h2h,60,1,2.5331974029541016e-07,1.0,0.0,1.0,44.06691204699928
lstm_prune_h2h,60,2,0.0,1.0,0.0,1.0,44.30064699899958
lstm_prune_h2h,60,3,1.4901161193847656e-08,1.0,0.0,1.0,44.33255120300055
lstm_prune_h2h,60,4,0.0,1.0,0.0,1.0,43.943165336000675
lstm_prune_h2h,60,5,0.0,1.0,0.0,1.0,44.38117028099987
lstm_prune_h2h,60,6,0.0,1.0,0.0,1.0,44.15015130000029
lstm_prune_h2h,60,7,0.0,1.0,0.0,1.0,44.34125262099951
lstm_prune_h2h,60,8,0.0,1.0,0.0,1.0,44.072130877000745
lstm_prune_h2h,60,9,0.0,1.0,0.0,1.0,44.18339620599909
lstm_prune_h2h,60,10,0.0,1.0,0.0,1.0,44.41903332400034
lstm_prune_h2h,70,0,0.0,0.0,0.023746351897717233,1.0,4.083608363000167
lstm_prune_h2h,70,1,0.7494994771977304,0.99984,2.1249055862426758e-05,1.0,44.24787378899964
lstm_prune_h2h,70,2,3.677904605936533e-05,1.0,2.181529998779297e-05,1.0,44.550561612999445
lstm_prune_h2h,70,3,0.00013156334559205618,1.0,1.0102987289428711e-05,1.0,44.240721762998874
lstm_prune_h2h,70,4,2.3573637008666992e-05,1.0,8.717179298400879e-06,1.0,44.45182793599997
lstm_prune_h2h,70,5,2.390146255493164e-05,1.0,1.1563301086425781e-05,1.0,44.35039798899925
lstm_prune_h2h,70,6,1.9535422325134277e-05,1.0,7.90059566568857e-06,1.0,44.758852425999066
lstm_prune_h2h,70,7,1.770853996418964e-05,1.0,5.8710575103759766e-06,1.0,44.494175452999116
lstm_prune_h2h,70,8,7.241219282150269e-05,1.0,5.885958671569824e-06,1.0,44.314011473999926
lstm_prune_h2h,70,9,1.6182661056518555e-05,1.0,6.3478946685791016e-06,1.0,44.60205617700012
lstm_prune_h2h,70,10,1.6376376152038574e-05,1.0,5.427002907509859e-06,1.0,44.31265727600112
lstm_prune_h2h,80,0,0.0,0.0,0.5584640840068467,0.99904,4.20628550299989
lstm_prune_h2h,80,1,1.5178502015769482,0.9995733333333333,2.3990869522094727e-06,1.0,44.337027257000955
lstm_prune_h2h,80,2,9.700655937194824e-06,1.0,3.129243850708008e-06,1.0,44.54129306899995
lstm_prune_h2h,80,3,4.887580871582031e-06,1.0,7.85738230035804e-06,1.0,44.963007755000945
lstm_prune_h2h,80,4,7.443130016326904e-06,1.0,4.470348358154297e-07,1.0,44.36737035799888
lstm_prune_h2h,80,5,7.465481758117676e-06,1.0,4.455447196960449e-06,1.0,44.44446058700123
lstm_prune_h2h,80,6,1.996755599975586e-06,1.0,2.115964889526367e-06,1.0,44.40601644900016
lstm_prune_h2h,80,7,1.6540288925170898e-06,1.0,1.1920928955078125e-06,1.0,44.30360641900006
lstm_prune_h2h,80,8,3.5017728805541992e-06,1.0,2.9802322387695312e-06,1.0,44.68010730599963
lstm_prune_h2h,80,9,1.2516975402832031e-06,1.0,1.043081283569336e-07,1.0,44.20885687300142
lstm_prune_h2h,80,10,1.952052116394043e-06,1.0,8.493661880493164e-07,1.0,44.763191510999604
lstm_prune_h2h,90,0,0.0,0.0,16.69250693358481,0.95264,4.143288708999535
lstm_prune_h2h,90,1,1.1775453222294345,0.99936,0.0017521783709639749,1.0,44.07563673799996
lstm_prune_h2h,90,2,0.004202937334753187,1.0,0.0004226967691920436,1.0,44.47483375199954
lstm_prune_h2h,90,3,0.0008598099151981842,1.0,0.0002070575952757281,1.0,44.999400998000056
lstm_prune_h2h,90,4,0.000521192948042426,1.0,0.0001499459147566995,1.0,44.85478856500049
lstm_prune_h2h,90,5,0.0003545423348896293,1.0,9.1186165803947e-05,1.0,45.062769666999884
lstm_prune_h2h,90,6,0.00023954162995210027,1.0,7.231533527374268e-05,1.0,44.958523507999416
lstm_prune_h2h,90,7,0.00022160013517691368,1.0,5.894899368286133e-05,1.0,45.38155936200019
lstm_prune_h2h,90,8,0.00016482373078474666,1.0,4.7731399547501496e-05,1.0,45.003238557999794
lstm_prune_h2h,90,9,0.0001305401325240041,1.0,3.142952919077402e-05,1.0,45.42506933799996
lstm_prune_h2h,90,10,0.0002883459130931243,1.0,1.1894106865639742e-05,1.0,45.484111449999546
lstm_prune_h2h,100,0,0.0,0.0,159.85464495420456,0.5208,4.270833961998505
lstm_prune_h2h,100,1,108.79849034827203,0.93232,7.806874284520745,0.98752,45.017587568001545
lstm_prune_h2h,100,2,4.378942930023186,0.9983466666666667,0.20978547708364204,0.99968,44.865662202999374
lstm_prune_h2h,100,3,1.0153310258538113,0.9995733333333333,0.22940684668719769,0.99968,44.63727306799956
lstm_prune_h2h,100,4,1.1346784113593458,0.9992533333333333,0.034919400699436665,1.0,45.301572510999904
lstm_prune_h2h,100,5,0.1189514239631535,0.9998933333333333,0.00976902544425684,1.0,44.654149726999094
lstm_prune_h2h,100,6,0.017973706375414622,1.0,0.005244406313067884,1.0,44.934427502999824
lstm_prune_h2h,100,7,0.011571304003155092,1.0,0.003413681686652126,1.0,44.723071678999986
lstm_prune_h2h,100,8,0.007710664470778283,1.0,0.0024692580100236228,1.0,45.156895160000204
lstm_prune_h2h,100,9,0.005657381812852691,1.0,0.0017056211827366496,1.0,44.29230291799831
lstm_prune_h2h,100,10,0.0038163597387210757,1.0,0.0011134669184684753,1.0,44.19634265700006
